method,seed_size,seed_undersample_state,random_state,minority_class_name,CatBoost_f1_minority,CatBoost_min_as_maj,CatBoost_maj_as_min,XGBoost_f1_minority,XGBoost_min_as_maj,XGBoost_maj_as_min,LightGBM_f1_minority,LightGBM_min_as_maj,LightGBM_maj_as_min,TabM_f1_minority,TabM_min_as_maj,TabM_maj_as_min
Baseline,2,3,0,Brute Force -XSS,0.6666666662183236,114,0,0.5569620249110719,140,0,0.0,228,0,0.4999999996217105,152,0
Baseline,2,4,0,Brute Force -XSS,0.6181818177509641,126,0,0.1976284583183614,203,0,0.0,228,0,0.1904761903023431,204,0
Baseline,2,5,0,Brute Force -XSS,0.1463414632778108,210,0,0.0512820512316458,222,0,0.0,228,0,0.1686746986393767,207,0
Baseline,2,6,0,Brute Force -XSS,0.6223564950358248,125,0,0.4489795914854921,162,0,0.0,228,0,0.1157024792288778,214,0
Baseline,2,7,0,Brute Force -XSS,0.6388059697106705,121,0,0.6306306301950598,123,0,0.0,228,0,0.6388059697106705,121,0
Baseline,2,8,0,Brute Force -XSS,0.6388059697106705,121,0,0.6306306301950598,123,0,0.0,228,0,0.6388059697106705,121,0
Baseline,2,9,0,Brute Force -XSS,0.6347305384850658,122,0,0.6306306301950598,123,0,0.0,228,0,0.6388059697106705,121,0
Baseline,2,10,0,Brute Force -XSS,0.2256809336501688,199,0,0.1612903224310614,208,0,0.3888888885563272,172,4,0.1904761903023431,204,0
Baseline,2,11,0,Brute Force -XSS,0.7008547003954513,105,0,0.6055045867300731,129,0,0.0,228,0,0.6428571424170918,120,0
Baseline,2,12,0,Brute Force -XSS,0.1234567900066046,213,0,0.0087336244453767,227,0,0.0087336244453767,227,0,0.0840336133641692,218,0
Baseline,2,13,0,Brute Force -XSS,0.592592592171925,132,0,0.5749999995867187,136,0,0.0553250341461828,208,475,0.1686746986393767,207,0
Baseline,2,14,0,Brute Force -XSS,0.6388059697106705,121,0,0.6306306301950598,123,0,0.0,228,0,0.6388059697106705,121,0
Baseline,2,15,0,Brute Force -XSS,0.6347305384850658,122,0,0.5098039211854415,150,0,0.0,228,0,0.0,228,0
